User,Tweet,Unnamed: 0,Date
CNNnews18,.@zakka_jacob presents 5 big revelations made by Mama Qadeer Baloch on Kulbhushan Jadhav’s kidnapping | #FaceoffAt9 with @zakka_jacob | #JadhavKidnapTruth https://t.co/XHS6MNkBic,,
CNNnews18,"CNN-News18 Global Exclusive |  The biggest revelation in Jadhav case, the man who knows it all speaks out - ‘Kulbhushan Jadhav was kidnapped from Iran &amp; taken to Pak.’ Watch #FaceoffAt9 with @zakka_jacob | #JadhavKidnapTruth https://t.co/NSg4EjW77u",,
CNNnews18,"CNN-News18 Exclusive | Mullah Umar was paid 4-5 crore for kidnapping Jadhav. We've heard about it. From Iran he was brought to Mashkel, then he was taken to Quetta, from Quetta, he was taken to Islamabad: Mama Qadeer | @manojkumargupta @zakka_jacob #FaceoffAt9 |#JadhavKidnapTruth https://t.co/UsdeKDNNJI",,
CNNnews18,"CNN-News18 Global Exclusive | Pakistan’s big international lie on Kulbhushan Jadhav exposed again. ‘Yes, Jadhav was kidnapped,’ most detailed account of Jadhav’s kidnapping from Iran. Tune in to CNN-News18 at 9pm | #FaceoffAt9 with @zakka_jacob | #JadhavKidnapTruth https://t.co/TZNoMwJd7P",,
CNNnews18,"CNN-News18 Global Exclusive | For the 1st time on TV, ‘Yes, Jadhav was kidnapped,’ most detailed account of Jadhav’s kidnapping from Iran. Tune in to CNN-News18 | #FaceoffAt9 with @zakka_jacob | #JadhavKidnapTruth https://t.co/C9RxnbSRE2",,
CNNnews18,"CNN-News18 Global Exclusive | Pakistan’s big international lie on Kulbhushan Jadhav exposed again. ‘Yes, Jadhav was kidnapped,’ most detailed account of Jadhav’s kidnapping from Iran. Tune in to CNN-News18 at 9pm | #FaceoffAt9 with @zakka_jacob | #JadhavKidnapTruth https://t.co/TdJzifMFgG",,
CNNnews18,"CNN-News18 Global Exclusive | For the 1st time on TV, ‘Yes, Jadhav was kidnapped,’ most detailed account of Jadhav’s kidnapping from Iran. Tune in to CNN-News18 at 9pm | #FaceoffAt9 with @zakka_jacob | #JadhavKidnapTruth https://t.co/MnVK4834vp",,
CNNnews18,"CNN-News18 Global Exclusive | Pakistan’s big international lie on Kulbhushan Jadhav exposed again. ‘Yes, Jadhav was kidnapped,’ most detailed account of Jadhav’s kidnapping from Iran. Tune in to CNN-News18 at 9pm | #FaceoffAt9 with @zakka_jacob | #JadhavKidnapTruth https://t.co/UnP1h5HOhD",,
CNNnews18,"CNN-News18 Global Exclusive | Pakistan’s big international lie on Kulbhushan Jadhav exposed again. ‘Yes, Jadhav was kidnapped,’ most detailed account of Jadhav’s kidnapping from Iran. Tune in to CNN-News18 at 9pm | #FaceoffAt9 with @zakka_jacob | #JadhavKidnapTruth https://t.co/VbDjzOg0u2",,
CNNnews18,"CNN-News18 Global Exclusive | Pakistan’s big international lie on Kulbhushan Jadhav exposed again. ‘Yes, Jadhav was kidnapped,’ most detailed account of Jadhav’s kidnapping from Iran. Tune in to CNN-News18 at 9pm | #FaceoffAt9 with @zakka_jacob | #JadhavKidnapTruth https://t.co/MWEsazVg6C",,
CNNnews18,SC bats for @filmpadmaavat; Jadhav was kidnapped! Pak lies nailed as CNN-News18 gets you proof; and other stories on #India360 with @arunodaym &amp; @sayoniaiyar https://t.co/wDLG1bSR20,,
CNNnews18,CNN-News18 Global Exclusive | Firsthand account of Jadhav kidnapping; the man who knows it all speaks out - ‘Kulbhushan Jadhav was kidnapped from Iran &amp; taken to Pak.’ Watch #FaceoffAt9 with @zakka_jacob | #JadhavKidnapTruth https://t.co/stPLosM9n2,,
CNNnews18,"CNN-News18 Global Exclusive | Pakistan’s big international lie on Kulbhushan Jadhav exposed again. ‘Yes, Jadhav was kidnapped,’ most detailed account of Jadhav’s kidnapping from Iran. Tune in to CNN-News18 at 9pm | #FaceoffAt9 with @zakka_jacob | #JadhavKidnapTruth https://t.co/eMbnYis4d4",,
CNNnews18,SC bats for @filmpadmaavat; Jadhav was kidnapped! Pak lies nailed as CNN-News18 gets you proof; and other stories on #India360 with @arunodaym &amp; @sayoniaiyar https://t.co/keEFa77wcU,,
CNNnews18,"CNN-News18 Global Exclusive |  The biggest revelation in Jadhav case, the man who knows it all speaks out - ‘Kulbhushan Jadhav was kidnapped from Iran &amp; taken to Pak.’ Watch #FaceoffAt9 with @zakka_jacob | #JadhavKidnapTruth https://t.co/8zg7hhh1v7",,
CNNnews18,CNN-News18 Global Exclusive | Firsthand account of Jadhav kidnapping; the man who knows it all speaks out - ‘Kulbhushan Jadhav was kidnapped from Iran &amp; taken to Pak.’ Watch #FaceoffAt9 with @zakka_jacob | #JadhavKidnapTruth https://t.co/ZOpSPSofxS,,
CNNnews18,"CNN-News18 Global Exclusive |  The biggest revelation in Jadhav case, the man who knows it all speaks out - ‘Kulbhushan Jadhav was kidnapped from Iran &amp; taken to Pak.’ Watch #FaceoffAt9 with @zakka_jacob | #JadhavKidnapTruth https://t.co/6TxM70MKlR",,
CNNnews18,CNN-News18 Global Exclusive | Firsthand account of Jadhav kidnapping; the man who knows it all speaks out - ‘Kulbhushan Jadhav was kidnapped from Iran &amp; taken to Pak.’ Watch #FaceoffAt9 with @zakka_jacob | #JadhavKidnapTruth https://t.co/CGHQRO76gp,,
CNNnews18,"#JadhavKidnapTruth | If Jadhav was kidnapped from Iran, why didn’t India talk to Iran? @Qamarcheema asks @sanket. https://t.co/WZFR4ElN35",,
CNNnews18,"CNN-News18 Global Exclusive | If Jadhav was kidnapped from Iran, why didn’t India talk to Iran? @Qamarcheema, Pak Political Analyst, asks @sanket @zakka_jacob | #JadhavKidnapTruth",,
CNNnews18,"CNN-News18 Global Exclusive | 'Jadhav never entered Balochistan, He was kidnapped: Mama Qadeer to CNN-News18. 
Original Input: @manojkumargupta.
@sanket @zakka_jacob | #JadhavKidnapTruth https://t.co/MEeKcPGfPO",,
CNNnews18,"CNN-News18 Global Exclusive #BREAKING | Mullah Umar was paid 4-5 crore for kidnapping Jadhav. From Iran he was brought to Mashkel, then he was taken to Quetta, from Quetta, he was taken to Islamabad: Mama Qadeer | @manojkumargupta @sanket @zakka_jacob | #JadhavKidnapTruth",,
CNNnews18,"CNN-News18 Global Exclusive #BREAKING | Mullah Omar Irani works for the ISI. He is involved in the kidnapping of many Balochis, and he's involved in murders. He does it for money: Mama Qadeer | @manojkumargupta @sanket @zakka_jacob | #JadhavKidnapTruth",,
CNNnews18,"CNN-News18 Global Exclusive #BREAKING | Kulbhushan Jadhav was blindfolded, his hands were tied &amp; kidnapped from Chabahar in Iran and brought to Mashkel in Balochistan along Iran-Pakistan border: Mama Qadeer | @manojkumargupta @sanket @zakka_jacob | #JadhavKidnapTruth",,
CNNnews18,"CNN-News18 Global Exclusive #BREAKING | Kulbhushan Jadhav was kidnapped from Chabahar in Iran by a terrorist called Mullah Umar Baloch Irani, who works for the ISI in Balochistan: Mama Qadeer | @manojkumargupta @sanket @zakka_jacob | #JadhavKidnapTruth",,
CNNnews18,CNN-News18 Global Exclusive | Most detailed account of Jadhav kidnapping. Tune in to CNN-News18 for more. #JadhavKidnapTruth@sanket https://t.co/kpNfuQUHKN,,
CNNnews18,"#BREAKING CNN-News18 Global Exclusive |  For the 1st time on TV, ‘Yes, Jadhav was kidnapped,’ most detailed account of Jadhav’s kidnapping from Iran. Tune in to CNN-News18 NOW. #JadhavKidnapTruth https://t.co/9hAHYAMaKa",,
CNNnews18,"CNN-News18 Global Exclusive | Pakistan’s big international lie on Kulbhushan Jadhav exposed again. ‘Yes, Jadhav was kidnapped,’ most detailed account of Jadhav’s kidnapping from Iran. Tune in to CNN-News18 | #JadhavKidnapTruth https://t.co/1U3DjVHyDu",,
CNNnews18,"CNN-News18 Global Exclusive | For the 1st time on TV, ‘Yes, Jadhav was kidnapped,’ most detailed account of Jadhav’s kidnapping from Iran. Tune in to CNN-News18 | #JadhavKidnapTruth https://t.co/4gJAvHP6f7",,
CNNnews18,"CNN-News18 Global Exclusive | For the 1st time on TV, ‘Yes, Jadhav was kidnapped,’ most detailed account of Jadhav’s kidnapping from Iran. Tune in to CNN-News18 at 6pm &amp; 9pm | #JadhavKidnapTruth https://t.co/7QBpzM7ckb",,
CNNnews18,SC bats for @filmpadmaavat; Jadhav was kidnapped! Pak lies nailed as CNN-News18 gets you proof; and other stories on #India360 with @arunodaym &amp; @sayoniaiyar https://t.co/2A33sQu6zc,,
CNNnews18,CNN-News18 Global Exclusive |  Firsthand account of Jadhav kidnapping; the man who knows it all speaks out - ‘Kulbhushan Jadhav was kidnapped from Iran &amp; taken to Pak.’ Watch #FaceoffAt9 with @zakka_jacob | #JadhavKidnapTruth https://t.co/k15wB6YxCC,,
CNNnews18,"CNN-News18 Global Exclusive | Pakistan’s big international lie on Kulbhushan Jadhav exposed again. ‘Yes, Jadhav was kidnapped,’ most detailed account of Jadhav’s kidnapping from Iran. Tune in to CNN-News18 at 6pm &amp; 9pm | #JadhavKidnapTruth https://t.co/YTDuiVuoRp",,
CNNnews18,"CNN-News18 Global Exclusive | For the 1st time on TV, ‘Yes, Jadhav was kidnapped,’ most detailed account of Jadhav’s kidnapping from Iran. Tune in to CNN-News18 at 6pm &amp; 9pm | #JadhavKidnapTruth https://t.co/xqbKS88pCL",,
CNNnews18,"CNN-News18 World Exclusive | Pakistan’s big international lie on Kulbhushan Jadhav exposed again. ‘Yes, Jadhav was kidnapped,’ most detailed account of Jadhav’s kidnapping from Iran. Tune in to CNN-News18 at 6pm &amp; 9pm | #JadhavKidnapTruth https://t.co/moDQMTShrl",,
CNNnews18,"CNN-News18 World Exclusive | For the 1st time on TV, ‘Yes, Kulbhushan Jadhav was kidnapped,’ most detailed account of Jadhav’s kidnapping from Iran. Tune in to CNN-News18 at 6pm &amp; 9pm | #JadhavKidnapTruth https://t.co/Bl5BX8XCzn",,
CNNnews18,"A Pakistani journalist, known for criticising his country's military establishment, said he had narrowly escaped being kidnapped by armed men. https://t.co/aSHB2LtMEy",,
CNNnews18,#BREAKING -- Bulandshahar Gangrape-Murder Case Solved: Arrested accused confess that they first got drunk and then randomly kidnapped the girl for some 'fun'. They raped her in a moving car &amp; then murdered her; 2 people have been arrested and 1 is still on the run #StopThisShame https://t.co/R7uCIZbRZh,,
CNNnews18,"Kulbhushan Jadhav was kidnapped by a terror outfit which allegedly has close links with the Pakistan Army
https://t.co/DFuPDMX9Qh",,
CNNnews18,"Kulbhushan was never kidnapped, he was nabbed in Pakistan with fake passport: Arsalan Bhatti, Pak Journalist, tells @maryashakil on #Epicentre | #PakJadhavFarce https://t.co/oQcncTJKan",,
CNNnews18,"#KulbhushanJadhav was kidnapped by Jaish-ul-Adl, a terror outfit which allegedly has close links with the Pakistan Army | @manojkumargupta #PakJadhavFarce
https://t.co/DFuPDNeKHP",,
CNNnews18,"@manojkumargupta #EXCLUSIVE #PakJadhavFarce | Pakistan's ultimate lie on Jadhav exposed. Jadhav was kidnapped from Sarbaaz in Iran.
Info: @manojkumargupta",,
CNNnews18,"#EXCLUSIVE | Mulla Omar Irani, the man who kidnapped #KulbhushanJadhav from Iran exposed for the first time on Indian television. | original input: @manojkumargupta #PakJadhavFarce https://t.co/lAmHRLXYkH",,
CNNnews18,"#EXCLUSIVE #PakJadhavFarce | Jadhav was kidnapped by Mulla Umar Irani.
@manojkumargupta https://t.co/eeZfQUBW2Y",,
CNNnews18,#EXCLUSIVE | The man who kidnapped #KulbhushanJadhav. He was kidnapped from Sarbaaz in Iran | original input: @manojkumargupta #PakJadhavFarce https://t.co/g7eXupVKGt,,
CNNnews18,"#EXCLUSIVE - Kulbhushan Jadhav was kidnapped from Sarbaaz in Iran
by Mulla Omar Irani and later handed over to the ISI | @manojkumargupta https://t.co/UK0pPthaR5",,
CNNnews18,#LIVE | #PakJadhavFarce | Caught on cam: Man who kidnapped Jadhav | @manojkumargupta @zakka_jacob @_pallavighosh https://t.co/J7cXmGbvCo,,
CNNnews18,"#EXCLUSIVE | Standby: 1st time on Indian TV, the most credible newsbreak on Kulbhushan Jadhav - Caught on cam: Man who kidnapped Jadhav | Tune in to CNN-News18 at 3pm | #PakJadhavFarce https://t.co/gpuHNcbJKo",,
CNNnews18,A 16-year-old Class 11 boy in Haryana allegedly killed a five-year-old girl by drowning her in a water tub after kidnapping her for a ransom. https://t.co/QAoAq3ZpvY,,
CNNnews18,"A 16-year-old Class 11 boy in Haryana allegedly killed a five-year-old girl by drowning her in a water tub after kidnapping her for a ransom, the police said. https://t.co/QAoAq3ZpvY",,
CNNnews18,A 16-year-old Class 11 boy in Haryana allegedly killed a five-year-old girl by drowning her in a water tub after kidnapping her for a ransom https://t.co/QAoAq3ZpvY,,
CNNnews18,"It is our 'nationalism' that made us get Father Tom and Father Prem back. When Judith D'Souza was kidnapped, we once again did whatever we could to bring this daughter of India back: PM Narendra Modi in Ahmedabad | ANI https://t.co/Gb08Si7g1F",,
CNNnews18,#BREAKING Pakistan is under pressure from the International community that the case is not going their direction. ICJ orders are also not showing any favours to them. Kulbhushan Jadhav was kidnapped &amp; now Pakistan is realising that they have done a major blunder: Top Govt Sources https://t.co/B1wl0esMC1,,
CNNnews18,Hamid Mir was booked for his alleged involvement in kidnapping &amp; murder case of a top-ranked ISI officer in 2010 https://t.co/rw3iWys1yY,,
CNNnews18,"Malayalam actor Dileep has sought a CBI probe into the kidnapping and sexual assault of an actress
https://t.co/mzjI0MG5kI",,
CNNnews18,#BREAKING - Class 11th student allegedly kidnapped and murdered by two friends in Delhi. https://t.co/wMdx07WPYR,,
CNNnews18,A Pak journalist who was allegedly kidnapped while pursuing the case of an Indian engineer 2 years ago was rescued https://t.co/JlR5ixGhRF,,
CNNnews18,"US-Canadian couple kidnapped by Islamist militants were held inside Pakistan for 5 years: CIA head 
https://t.co/p9eXjt8TBe",,
CNNnews18,#BikanerGangrapeShocker -- They kidnapped me and then they raped me. I demand justice: Gangrape victim https://t.co/7iCWh4AwQw,,
CNNnews18,#NewsAlert -- Yeddyurappa PA kidnapping case: B.S. Yeddyurappa asked to appear before Bengaluru police on Sept 28 https://t.co/i3fIZjZegG,,
CNNnews18,"#BREAKING | Police recover body of Sharath, son of an Income Tax officer, who was kidnapped in Bengaluru on September 12; 6 people arrested https://t.co/fDpkiD8MDS",,
CNNnews18,"A Finnish woman who was kidnapped in an attack on an international guest house in Afghanistan has been freed
https://t.co/Bwt6HtvFXy",,
CNNnews18,"Independent MLA from Kerala questions the Malayalam film actress who was kidnapped and assaulted earlier this year
https://t.co/Eku8A0Aws6",,
CNNnews18,"Oppn forces brief adjournment of Rajya Sabha alleging that Gujarat police was kidnapping &amp; threatening its MLA
https://t.co/P2rsu0OvMd",,
CNNnews18,"No one has been kidnapped. If they have been, why no case has been filed with the Police?: Prakash Javadekar, HRD Minister",,
CNNnews18,"A court in Lucknow framed charges against Amanmani Tripathi for the alleged kidnapping of a Gorakhpur businessman 
https://t.co/DsFTl97MIr",,
CNNnews18,"A 19-year-old Indian-origin Muslim woman was kidnapped, raped and murdered in the UK in a suspected honour killing
https://t.co/lQo41ttaHB",,
