User,Tweet
indiatvnews,#Telangana: A 17-year-old girl gang raped by four classmates in Khammam
indiatvnews,#MadhyaPradesh: 12-year-old speech impaired girl allegedly raped by a relative in #Dhar; accused absconding @ChouhanShivraj
indiatvnews,Lucknow: 19-year-old girl dies after she was molested &amp; thrown out of moving autorickshaw on Friday. 2 accused arrested(pic-arrested driver) https://t.co/T1MAtYr0C5
indiatvnews,Minor raped and murdered in UP's #Aligarh. Locals lynch accused to death. Police begin investigation https://t.co/KNFtY7Fb3I
indiatvnews,"#Haryana: 7-year-old girl raped by a tempo driver in #Gurugram's
Dundahera; accused arrested https://t.co/ObW3n1QaPC"
indiatvnews,"#Haryana: Woman allegedly gang-raped in #Sohna, thrown out of the car in #GreaterNoida by the accused. Police investigation underway"
indiatvnews,"It's a heinous crime, necessary action being taken: #Bihar CM #NitishKumar on woman allegedly raped &amp; thrown off a train in #Lakhisarai https://t.co/9j9H6F2LAx"
indiatvnews,"#Bihar: Girl in critical condition after being allegedly raped &amp; thrown from train at #Kiul Railway Stn in #Lakhisarai, admitted to hospital https://t.co/IZqfqgh3Hz"
indiatvnews,"#Uber sued over allegations that executives obtained medical records of woman who was raped by a driver in India: Reuters
@Uber"
indiatvnews,Minor girl allegedly raped by two boys in #Delhi's Begum Pur; police register case and initiate investigation into the matter
indiatvnews,"#Surat, #Gujarat: A 32-year-old woman allegedly raped in Jaipur-Bandra Express's pantry car on pretext of a seat in a sleeping car (June 9) https://t.co/e7MRJ2cj5k"
indiatvnews,#Mumbai: Police releases sketch of the man who allegedly molested a woman in an auto-rickshaw in #Thane's Naupada area https://t.co/gMwJL5FKFd
indiatvnews,Woman allegedly molested in an auto-rickshaw in Thane's Naupada; police investigation underway #Mumbai
indiatvnews,"#UP: Woman allegedly gang raped in a moving vehicle by three, thrown out in unconscious state in #Unnao; investigations on"
indiatvnews,"#Karnataka: Minor girl gang-raped in Davangere district's Channagiri; 2 arrested, 2 other accused absconding"
indiatvnews,"Woman allegedly gang-raped in #Lucknow's King George's Medical University. 1 accused arrested, 2 absconding"
indiatvnews,"#Bihar: Will conduct probe; girl has not registered a complaint yet-SSP, #Muzzaffarpur on video of a girl being molested on a railway bridge https://t.co/obtFBwN2Ii"
indiatvnews,7-year-old girl gang-raped in #Allahabad https://t.co/hiAyLCCE3r
indiatvnews,"Two Andhra tribal girls gang raped, villagers try to hush up crime https://t.co/ldi7NkeXVF"
indiatvnews,"#Kerala: Girl chopped off genitals of inmate from #PanmanaAshram in #Kollam, who allegedly molested her for last 6 years; Man hospitalized https://t.co/ZTdlK4V9bE"
indiatvnews,"#Kerala: Girl chopped off genitals of inmate from Panmana Ashram in Kollam,who allegedly molested her for last 6 yrs. Police case registered"
indiatvnews,Protests in #Assam's #Baithalangsu after a girl was raped and murdered https://t.co/no1AEWG4zz
indiatvnews,Case registered after 15-year-old girl allegedly raped in #Hyderabad's Sanath Nagar; accused taken into police custody
indiatvnews,"Ghaziabad: Raped by father for six years, daughter shoots video, gets him arrested https://t.co/zLaTAnnnWP"
indiatvnews,"Three men gang raped the victim,a case has been registered&amp;investigation has been started;we are trying to identify the culprits:R Kumar,SHO https://t.co/gOdsYMuZqs"
indiatvnews,Woman from Northeast gang-raped in moving car in Gurugram https://t.co/WdZSkFbq8D https://t.co/bm4Qwgp9t0
indiatvnews,"Rohtak: Raped by stepfather repeatedly, 10-yr-old found pregnant https://t.co/9wd7uxXlAF https://t.co/YBKw7QnU78"
indiatvnews,"Girl was kidnapped from #Sonipat on 9 May,brutally raped, tortured&amp;murdered;her mutilated body was found in #Rohtak: A Ahmad, Additional DGP"
indiatvnews,"Woman gang raped, body mutilated in Haryana’s Rohtak  https://t.co/ya9zcjVmeI https://t.co/Xh2gtTReti"
indiatvnews,"Bulandshahr lynching: Girl says she was abducted, raped by boy who introduced himself as a Hindu https://t.co/sa6h8ggR4S https://t.co/NpoBPEqLH0"
indiatvnews,Women allegedly molested by @Olacabs driver in #Bengaluru case: 1 suspect detained &amp; being questioned by police
indiatvnews,"Terminated driver partner from #Ola platform, assured customer of full support in further probe: Ola on woman allegedly molested by driver"
indiatvnews,"Greater Noida: 21-yr-old student of private university allegedly raped in car after being kidnapped,FIR registered,accused absconding (25/4)"
indiatvnews,"UP: Five-year-old girl allegedly #raped by a neighbor in #Ghaziabad's Masuri after luring her with a chocolate, accused arrested by police"
indiatvnews,"A 57-year old woman allegedly raped in #Trivandrum, #Kerala. Police registered case, investigation on"
indiatvnews,#Maharashtra: 15 year old girl allegedly #raped by a police constable in #Nashik; accused arrested under section 376 and sections of POCSO
indiatvnews,"#MadhyaPradesh: A police personnel's 14-year-old daughter allegedly raped by a boxing player in #Bhopal. Case registered, accused arrested"
indiatvnews,"Physically challenged girl raped inside #Jagannath temple in #
Puri
https://t.co/dcXlxYoTVA #IndiaTV https://t.co/gqfEIp2uoo"
indiatvnews,"#Telangana: 7 Year-old girl raped in Tandur Mandal, admitted in a hospital in #Hyderabad, police registered case under #POCSO act"
indiatvnews,#Telangana: 10-year old girl allegedly molested by 2 people in #BanjaraHills area of #Hyderabad; case registered under #POCSO Act; probe on.
indiatvnews,"11-year-old girl allegedly molested by a teacher in a Govt school in Bhopal.Police register case under IPC section 376,342; teacher arrested"
indiatvnews,"Delhi shamed again: Woman gang-raped in Delhi’s Pandav Nagar area, five held  https://t.co/4Mxda1eXNo"
indiatvnews,Teenager going for tuitions raped by two in northwest Delhi https://t.co/WmHRwLFEBw https://t.co/ZOihxxqmDj
indiatvnews,#Kerala: 7 minor girls from Wayanad orphanage raped for over 2 months https://t.co/G8ZWD2Xevj #IndiaTv
indiatvnews,#Kerala: Six minors from an orphanage in Wayanad allegedly molested. Police have detained five people and registered case
indiatvnews,Chinese woman student molested by a man in #Delhi's #KailashColony; accused arrested after intensive search operation by @DelhiPolice
indiatvnews,"Woman in #Hyderabad molested by two in a moving car, both accused held"
indiatvnews,"Molested Malayalam actress tries to get life back on track, undergoes counselling
https://t.co/HQF6kjloY6"
indiatvnews,#Delhi: 21-year-old college student gang-raped in South East Delhi; 5 accused arrested by Police and one on the run
indiatvnews,"#German woman allegedly molested &amp; robbed last night under KR Police Stn limit in Mysuru, FIR registered. Three detained, being interrogated"
indiatvnews,"South Indian actress Bhavana kidnapped and molested, driver arrested #Bhavana 
https://t.co/2RPsCx2n4p https://t.co/syNdiPTmIj"
indiatvnews,"South Indian actress #Bhavana kidnapped and molested, driver arrested 
https://t.co/2RPsCx2n4p https://t.co/9KJO3W4Toj"
indiatvnews,"Polish woman allegedly raped by an acquaintance in South #Delhi’s Vasant Kunj, on the pretext of marriage; FIR registered"
indiatvnews,37-year-old #tribal woman allegedly raped by a church priest at #Kanapur village in #MadhyaPradesh's #Burhanpur: Police
indiatvnews,"DCW rescues 15-year-old girl who was kidnapped, raped and sold for Rs 70,000 https://t.co/I5C95NCXhe #IndiaTV"
indiatvnews,"“I was molested when I was seven-years-old, raped at 14,” reveals Ashley Judd in Delhi
https://t.co/c9kdx2VtzY https://t.co/xlN94MffB9"
indiatvnews,"I was molested by #jallikattu protesters, claims Chennai woman cop https://t.co/1PW1eZgCNB"
indiatvnews,"Delhi shame: JNU student gang-raped in Green Park, two Afghan nationals held https://t.co/4BDij5CFQo https://t.co/hQtZ5NIaVq"
indiatvnews,"College student allegedly kidnapped, raped and filmed by five people in moving vehicle in #Rajasthan's #Jhunjhunu: Police"
indiatvnews,"‘It was fun’, ‘red jacket was lucky for me’: Delhi man, who molested hundreds of girls, tells cops https://t.co/gbVyvNSiQi #IndiaTV"
indiatvnews,"#MadhyaPradesh: 14-year-old girl gang raped in a Govt school in #Bhopal's Bilkhiriya Kalan, both accused on the run"
indiatvnews,"16 women raped, assaulted by #Chhattisgarh cops, finds #NHRC; issues notice to govt
https://t.co/7JCNOe5Bv4"
indiatvnews,"#Bengaluru men, who molested woman on #NewYear’s eve, stalked her for days
https://t.co/iuSdTKAGuL"
indiatvnews,15-year old girl allegedly gang-raped in #Churu district of #Rajasthan; hospitalised in critical condition
indiatvnews,"Watch: CCTV footage brings more shame to #Bengaluru, shows woman groped, molested by miscreants https://t.co/7lx1nKvSWd #IndiaTV"
indiatvnews,"Raped and expelled from school for being HIV positive, minor now wants to commit suicide https://t.co/rRu7kA8agP #IndiaTV"
indiatvnews,"15-year old, confined in 8x8 pit, allegedly raped for over 3 weeks in Gujarat
https://t.co/CG4Vwz6RMx https://t.co/qsjmH8xDgD"
indiatvnews,"US horror: Teenage girl drugged, raped and filmed during college party https://t.co/O50iwPE3bb #IndiaTV"
indiatvnews,#Nirbhaya II: Girl allegedly raped in moving car in Delhi with MHA sticker on it https://t.co/o1QAFZxXpv #IndiaTV
indiatvnews,"#Delhi: National level shooter alleges that her coach spiked her soft drink and raped her, FIR filed against accused"
indiatvnews,13 year old allegedly raped by a father and son in Green Hills colony in #Hyderabad. Police register case
indiatvnews,"UP horror: Lady constables raped; police officer, two others booked https://t.co/FufL9zFsVj https://t.co/218He4Dzmr"
indiatvnews,"Neighbour, his minor son raped nine-year-old twin sisters for a year https://t.co/VCmmZ3KRAf #IndiaTV"
indiatvnews,"Woman gang-raped in Mumbai's Amboli, 7 held
https://t.co/2AmUJqkQq8"
indiatvnews,"""Dozens of Muslim women raped in Myanmar’s northern Rakhine State"" https://t.co/hydfcmNS5d"
indiatvnews,"Massive outrage in Argentina after teenage girl raped and impaled on spike
https://t.co/lyvlgROUtv"
indiatvnews,"Mumbai man decides not to overlook ongoing crime, saves woman from being raped by drug-addict
https://t.co/CEKbZh8ywE"
indiatvnews,"Your mother was molested, first in Manipur, then in Delhi and Haryana: #marykom ’s open letter to her sons

https://t.co/jwAzOyGSo5"
indiatvnews,"Compared to any place in the world, including #Delhi, women &amp; girls are safest; there is no fear of getting raped in a car: @MehboobaMufti"
indiatvnews,"Your mother was molested, first in Manipur, then in Delhi and Haryana: #MaryKom open letter to her sons https://t.co/WLYnnXS2N0 #IndiaTV"
indiatvnews,#Kerala shocker: 90-year-old cancer patient raped at knife point https://t.co/NFzhwMt1dW
indiatvnews,"Woman raped then pushed out of moving train in #UttarPradesh
https://t.co/r2wHE9mDX4 https://t.co/LvSY8cXc4T"
indiatvnews,"This leading actress confesses being molested publicly in her teenage years
https://t.co/e2sHqvnasr https://t.co/Ageun42iGf"
indiatvnews,"Soumya was brutally assaulted and pushed off the train by the accused, he also jumped off the train and raped her on Feb 1, 2011"
indiatvnews,AAP MLA Amanatullah Khan molested me in lift also: Victim levels fresh charges https://t.co/nl7k4FXq2m https://t.co/bF9tmLqqAB
indiatvnews,Two people arrested after a dengue patient was allegedly raped by doctor and hospital ward boy in Ahmedabad: Police https://t.co/iWE6bpTb7K
indiatvnews,"45 teams being setup to investigate the probe, sketch also made: Bhupendra Singh MP, on 2 year old raped in #Bhopal"
indiatvnews,"A 2-year-old girl allegedly raped in #Bhopal, admitted to hospital"
indiatvnews,"Raped and tortured by #ISIS , Yazidi teenager set herself on fire to become ‘undesirable’ https://t.co/WVaGx23ptc #YazidiGenocide"
indiatvnews,"Company’s MD allegedly sedated, raped and filmed female employees https://t.co/V7OUp5tNua #IndiaTV"
indiatvnews,‘He spiked my drink and raped me’: #JNU Ph.D. student files case against #AISA leader https://t.co/dEvRjG0Lw9 #IndiaTV
indiatvnews,Shameful! 20-year-old #raped twice in a week by four men in #Maharashtra https://t.co/lGPlQGdWcW #IndiaTV
indiatvnews,"Was raped by #PokemonGO character, claims Russian woman; lodges formal complaint
https://t.co/QRWlfCbCOr #IndiaTV https://t.co/L70eIZHf0t"
