Date,User,Tweet
2015-03-19 09:34:22+00:00,IndiaToday,"Even the high and mighty not safe:  MP minister Jayant Malaiya, wife robbed on a moving train
http://t.co/zv0eFxkFzP http://t.co/r6nqqp4lBX"
2015-03-19 09:30:25+00:00,ndtv,"Minister, wife, robbed on train, say Railway Police could not protect passengers http://t.co/4ndDLdu4JM"
2015-03-19 08:26:26+00:00,ndtv,Madhya Pradesh finance minister Jayant Malaiya and his wife robbed by a group of armed men in train en route Delhi
2015-03-19 08:21:43+00:00,CNNnews18,"BREAKING | Robbery in Jabalpur-Nizamuddin Express 1st AC coach near Kosi Kalan in Mathura, UP; MP Finance Minister looted at gunpoint"
2015-03-16 19:49:15+00:00,ndtv,Brave housewife thwarts robbery attempt http://t.co/6stbVayQWz
2015-02-14 03:39:43+00:00,IndiaToday,"Christian school robbery: SHO on duty was away partying
http://t.co/YrnpmXEFpg"
2015-02-14 02:04:26+00:00,IndiaToday,"Christian school robbery: SHO on duty was away partying

http://t.co/YrnpmXWgNQ"
2015-02-13 05:26:34+00:00,ndtv,"UPDATE: Convent school in south Delhi vandalised, robbed; alumnus Smriti Irani to visit http://t.co/yMcZM3TTq9 http://t.co/iO8nNl25JS"
2015-02-02 05:21:38+00:00,ndtv,"It was a robbery, not vandalism: Delhi Police on church attack in south Delhi's Vasant Kunj"
2015-01-31 10:18:54+00:00,IndiaToday,"#World Investors robbed of $11 million Bitcoins in four years, says a study. Read More: http://t.co/6dVKoBOw6s"
2015-01-18 07:17:01+00:00,CNNnews18,RT @IBNLiveSports: Australian golfer attacked and robbed in Hawaii http://t.co/TkvEvN9c2D #Golf
2015-01-13 05:21:39+00:00,IndiaToday,"Delhi Police claim to solve Punjabi Bagh woman murder case, say robbery was the motive as they arrest accused.
http://t.co/SSJu0xvBXX"
2015-01-13 02:48:27+00:00,CNNnews18,RT @IBNLiveSports: West Indies have robbed World Cup of star power http://t.co/D155FQylrw #WC2015
2015-01-09 11:18:44+00:00,IndiaToday,"Delhi judge's driver robbed in Rajinder Nagar while driving his car, police hunt for robber captured in..
News Flash: http://t.co/SSJu0xvBXX"
2015-01-05 14:53:56+00:00,TimesNow,Jewellery shop robbed by 3 armed men in Saharanpur. Jewellery worth Rs 70 lakh stolen. Check out the CCTV footage. https://t.co/2raXmvMbwH
2015-01-02 15:05:22+00:00,ndtv,"Japanese tourist allegedly robbed, abducted and raped in Bihar's Gaya by Kolkata-based gang"
2014-12-09 15:16:05+00:00,TimesNow,"Not just sexual assault, Shiv Yadav has a long list of criminal record including robbery.What's Delhi police excuse now? #DelhiShamedAgain"
2014-12-07 03:28:38+00:00,CNNnews18,"JUST IN: ATM robbery attempt foiled by public in Bengaluru, accused entered the ATM, threatened the woman, snatched her mobile and fled"
2014-12-07 03:26:54+00:00,CNNnews18,"BREAKING | A man robbed a woman inside an ATM in Bengaluru, was caught when he tried to flee http://t.co/Rw6QMXB0xs"
2014-12-04 05:12:58+00:00,TimesNow,Robbery took place in Delhi's Kamlanagar on the 29th of November
2014-12-04 05:12:45+00:00,TimesNow,"First CCTV footage of daylight robbery from ATM at Delhi's Kamlanagar, on TIMES NOW"
2014-11-29 11:50:52+00:00,TimesNow,TIMES NOW accesses exclusive pictures of robbery outside ATM kiosk in Delhi
2014-11-29 07:07:18+00:00,CNNnews18,"Delhi: Bank cash van robbed of Rs 1.5 crore, guard shot dead http://t.co/21bearw00q"
2014-11-05 14:56:56+00:00,ndtv,Four Indian families robbed in New Jersey http://t.co/NTvinh9SAn
2014-11-04 11:33:09+00:00,ndtv,"Yes, we robbed, then we raped, Bangalore gang allegedly confesses   http://t.co/15waeEhpbR"
2014-11-04 10:32:40+00:00,ndtv,"Yes, we robbed, then we raped, Bangalore gang allegedly confesses   http://t.co/15waeEhpbR"
2014-10-30 11:07:33+00:00,IndiaToday,"Police arrest alleged mastermind of bank robbery in Haryana's Gohana town, Satish.
News Flash: http://t.co/oPJOPK45bK"
2014-10-30 09:24:53+00:00,IndiaToday,"Haryana bank robbery worth Rs 100 crore, claim locker owners
http://t.co/g51MXUsMqx"
2014-10-30 07:03:10+00:00,IndiaToday,"Sonipat bank robbery case cracked, say Haryana Police
http://t.co/OVY1GFQmE6"
2014-10-29 03:14:42+00:00,CNNnews18,Sonipat robbery: PMO sends its top officials to visit the crime spot http://t.co/SLC4EpC41U
2014-10-23 15:23:02+00:00,TimesNow,"NIA probing ""link"" between October 2 blast in Burdwan district of WB and the gang involved in a robbery at an SBI branch in Telangana (PTI)"
2014-10-16 10:43:36+00:00,IndiaToday,"Rajasthan Police arrests 3 Bangladeshis from West Bengal in a gangrape &amp; robbery case of Jaipur.
News Flash: http://t.co/oPJOPK45bK"
2014-10-13 07:23:46+00:00,IndiaToday,"They aren't nationalists,they propagate corruption; they have robbed people of their dreams: PM in Ratnagiri on NCP.
http://t.co/oPJOPK45bK"
2014-10-01 13:15:23+00:00,TimesNow,"Indian boxer Sarita Devi robbed of gold, who is to be blamed? Your calls LIVE at 8 PM - 02224990594/596/598 #HonourSnatched"
2014-09-20 06:51:57+00:00,ndtv,"Jaipur: woman allegedly gangraped, husband stabbed during robbery http://t.co/17VdLo2HKi"
2014-09-13 17:45:57+00:00,TimesNow,A team of police officials from UP interrogated three constables of Uttrakhand police to establish whether they played a role in a robbery
2014-09-12 07:11:30+00:00,IndiaToday,"J&amp;K floods: Rescued by army, robbed by civilians http://t.co/ljBw3z7FHl"
2014-09-12 06:44:46+00:00,IndiaToday,"J&amp;K floods: Rescued by army, robbed by civilians http://t.co/ljBw3z7FHl http://t.co/ySn0dfd6C4"
2014-09-01 08:17:26+00:00,IndiaToday,"Primary teacher robbed and raped in Uttar Pradesh's Mainpuri district, suspect detained.
News Flash: http://t.co/oPJOPK45bK"
2014-08-30 11:51:57+00:00,IndiaToday,"Karmabhoomi Express passengers robbed in UP
http://t.co/j85cSWNJXe http://t.co/x15BPeTu0t"
2014-08-19 09:05:51+00:00,IndiaToday,"SC issues notice to Centre, Assam, army on plea for CBI probe into alleged robbery by army officers in Jorhat in 2011
http://t.co/rFh28wMy6I"
2014-08-16 09:39:05+00:00,ndtv,Stores looted after police say slain US teen is robbery suspect http://t.co/AcEFd98KID
2014-08-13 07:03:23+00:00,ndtv,She died after falling out of Mumbai train during robbery http://t.co/xhOh3P02KQ
2014-07-23 07:31:34+00:00,IndiaToday,"UP Minister Chitranjan Swaroop robbed of Rs 10 lakh in Bijnor while going to Haridwar from Muzaffarnagar in his car.
http://t.co/sQKsZRHRRL"
2014-07-17 01:54:24+00:00,CNNnews18,"Posing as courier delivery boys, 2 youths rob house http://t.co/PgEqO9eS05 #Robbery"
2014-07-13 15:14:10+00:00,IndiaToday,Giriraj Singh asked to produce details about businessman cousin in robbery case | India Today http://t.co/Nkz3ZsubpX
2014-07-09 04:40:20+00:00,CNNnews18,"RT @IBNLiveTech: Samsung smartphones, computers worth $6.3 million robbed in Brazil http://t.co/lCYNXJj5X0"
2014-07-08 20:50:36+00:00,IndiaToday,"4 held in Giriraj Singh's house robbery, Rs 1.14 crore in cash and jewellery recovered http://t.co/EUz9JvxBQE http://t.co/goNIRRSuTW"
2014-07-08 14:16:45+00:00,ndtv,Whose cash is it? A crore allegedly robbed from BJP leader's home - NDTV http://t.co/c6usuIVjr2
2014-06-16 05:08:13+00:00,CNNnews18,UP: 2 policemen shot dead while questioning robbery suspects http://t.co/3oKL7EhqoB
2014-06-15 14:28:03+00:00,CNNnews18,Delhi jeweller shot at during robbery bid http://t.co/uob61lqQei
2014-06-12 13:16:28+00:00,IndiaToday,"Delhi Police nabs domestic help,3 others for retired army officer's murder in W Patel Nagar; cites robbery as motive.
http://t.co/rFh28wMy6I"
2014-05-28 17:21:23+00:00,CNNnews18,Rich Swiss couple robbed churches 'for thrills' says police http://t.co/p13DoWLb6k
2014-05-12 04:04:02+00:00,IndiaToday,"Businessman robbed of jewellery, cash in Geeta Colony in East Delhi  http://t.co/E5W8LJ6ooN"
2014-05-02 10:06:01+00:00,CNNnews18,"RT @IBNLivePolitics: Priyanka robbed the limelight from Rahul, says Jaitley http://t.co/npGIVbO7rc"
2014-05-02 06:10:43+00:00,IndiaToday,"Kamala Nagar robbery case: Delhi Police arrests four 
News Flash: http://t.co/rFh28wMy6I"
2014-03-27 11:13:26+00:00,ndtv,"Arrival of foreigners dropped, tourism is hit &amp; people of Bihar have been robbed of their livelihood: Modi http://t.co/j18E6VcVpK"
2014-02-28 06:29:27+00:00,IndiaToday,"Punjab maid finds key to robbery on WhatsApp
http://t.co/WHPYazT5u3"
2014-02-25 19:13:38+00:00,ndtv,Nigerian man assaulted and robbed allegedly by five men in Delhi http://t.co/sAI4OHLnd8
2014-02-16 06:33:24+00:00,IndiaToday,MNC staffer stabbed to death for resisting robbery. http://t.co/5Hzh3jwkZ2
2014-02-15 14:15:07+00:00,ndtv,Delhi: Woman stabbed to death for resisting robbery http://t.co/g4kWBewzka
2014-02-15 09:23:14+00:00,CNNnews18,"Delhi: 28-year-old woman stabbed to death on resisting robbery http://t.co/OkyPs1dKCO #Delhi, #KarolBagh"
2014-02-05 20:46:40+00:00,IndiaToday,"Cops took Rs. 7.5 lakh from Lajpat Nagar robbery accused?
http://t.co/OH4RvlulLv"
2014-02-05 17:27:09+00:00,ndtv,Delhi car robbery: accused claims cops took Rs 7.5 lakh from him http://t.co/AFkKXOtsWD
2014-02-05 06:37:31+00:00,IndiaToday,"Baba Ramdev to launch 'Vote for Modi,Note for Modi' campaign on March1; says 'lootera family' has robbed the country.
http://t.co/PiLhFYsu9a"
2014-02-03 05:16:23+00:00,ndtv,Delhi car robbery: an accused surrenders http://t.co/1ptR0MF278
2014-01-31 04:49:26+00:00,ndtv,"3 men detained in multi-crore car robbery in Delhi, cops suspect Haryana gang http://t.co/CU7zQyvblJ"
2014-01-31 03:50:06+00:00,ndtv,Rs 8 crore robbery: Delhi cops detain driver of car which was looted on Tuesday
2014-01-30 05:09:01+00:00,TimesNow,Delhi police finds that businessman Rajesh Kalra who was robbed of Rs 8cr was in regular touch with some people in Dubai #BreakingNow
2014-01-30 02:59:28+00:00,CNNnews18,Lajpat Nagar robbery: 'Honda City car was used by Vindu Dara Singh' http://t.co/7tHaGsxINu
2014-01-29 06:20:23+00:00,ndtv,"Rs 8 crore car robbery: now under investigation, the car owner, an alleged bookie http://t.co/T9ukiyhpbV"
2014-01-29 05:01:20+00:00,TimesNow,In what could be the biggest ever heist a property dealer was robbed of a whopping Rs 8 crore at gunpoint http://t.co/yxEqmUqs7R
2014-01-28 09:38:18+00:00,ndtv,"Honda City car, from which 7 crores were robbed in south Delhi this morning, recovered but money missing"
2014-01-28 07:19:15+00:00,ndtv,Honda City reportedly carrying 7 crores robbed in South Delhi http://t.co/eLrPewEM2b
2014-01-28 06:20:55+00:00,IndiaToday,"Businessman robbed of Rs 8crore in Delhi's Lajpat Nagar,robbers flee in his sedan leaving their small car at the spot
http://t.co/dnoNKcM6cf"
2014-01-27 09:10:13+00:00,IndiaToday,'Robbed' Saudi man asked to pay just one riyal in dowry - http://t.co/GW28GP8Rar
2014-01-15 14:04:05+00:00,TimesNow,"Lost, robbed &amp; raped - shocking case of the gangrape of a 51-yr-old Danish woman shames the national capital again http://t.co/oPtUsc84XU"
2014-01-15 02:48:52+00:00,ndtv,Danish woman allegedly robbed and gang-raped in Delhi http://t.co/mHNkUXfeej
2014-01-15 02:33:38+00:00,TimesNow,51-year-old Danish woman alleges that she was first robbed and then gangraped near Delhi railway station #BreakingNow
2014-01-15 02:31:40+00:00,ndtv,Danish woman allegedly robbed and gang-raped in Delhi's Connaught Place
2014-01-08 05:34:27+00:00,IndiaToday,Former Miss Venezuela murdered in highway robbery in front of 5-yr-old daughter http://t.co/TOVwuQWMXN
2014-01-01 19:18:11+00:00,ndtv,"Bullet bounces off robbery victim's face, shoots mugger dead in US http://t.co/qQvBaiNI9A"
2014-01-01 15:24:51+00:00,CNNnews18,"Bullet bounces off robbery victim's face, shoots mugger dead! http://t.co/6gE8QIGxB5"
2013-12-31 12:21:53+00:00,IndiaToday,Russian woman tourist robbed near Goa beach http://t.co/3HJDN0jokB
2013-12-30 14:12:13+00:00,ndtv,Bangalore: This brave guard helps foil robbery attempt at an ATM http://t.co/OyrkDu4sLO
2013-11-19 06:39:14+00:00,ndtv,"'Shehzada' says BJP is the world champion in corruption. Congress has robbed the whole world, and beyond: Modi LIVE: http://t.co/pg9xHZZBBt"
2013-11-14 22:01:26+00:00,IndiaToday,[ANIMATION] The Congress’s hall of fame is robbed. Solve this mystery http://t.co/FrJrFxOook #SoSorry http://t.co/WfFrvsXKRa
2013-11-14 16:01:31+00:00,IndiaToday,[ANIMATION] The Congress’s hall of fame is robbed. Solve this mystery http://t.co/FrJrFxOook #SoSorry http://t.co/GuShNKKLZd
2013-11-14 10:01:28+00:00,IndiaToday,[ANIMATION] The Congress’s hall of fame is robbed. Solve this mystery http://t.co/FrJrFxOook #SoSorry http://t.co/neRhekj9Mz
2013-09-29 07:36:02+00:00,TimesNow,Modi: CWG scam has robbed India of its prestige
2013-09-29 07:29:37+00:00,TimesNow,Narendra Modi: CWG has robbed India's prestige
2013-09-29 07:24:51+00:00,ndtv,The Commonwealth Games scam has robbed India of its sportsman spirit: Narendra Modi. Track LIVE updates http://t.co/e4gkGi8f3N
2013-09-29 07:24:41+00:00,IndiaToday,#DelhiModified CWG robbed us of our future and affected our sportsmanship: Modi
2013-09-19 08:40:32+00:00,ndtv,Tony Blair's daughter held at gunpoint in London robbery http://t.co/viMAwgfEeH
2013-08-30 11:46:25+00:00,CNNnews18,RT @ibnliveSports: Platini says player transfer system equal to 'robbery' http://t.co/Y0rdyIFk2D #footballtransfers
2013-08-27 19:02:42+00:00,ndtv,"Foreign tourist robbed near Delhi, complaint in English rejected by cops http://t.co/7K55wp7Wdl"
2013-08-26 14:47:35+00:00,ndtv,"Man robbed, shot outside South Delhi bank by men on bike http://t.co/M1EtSciwVZ"
2013-08-19 04:34:32+00:00,IndiaToday,"American woman attacked, robbed of mobile phone inside Mumbai local train http://t.co/334TL3oXrB"
2013-08-18 21:01:52+00:00,CNNnews18,"US woman attacked, robbed inside Mumbai local train http://t.co/6aadhX6Mtg #US"
2013-07-22 11:20:18+00:00,IndiaToday,"Suspected criminal shot dead in encounter with police in Delhi's Narela area after a vehicle robbery, policeman injured."
2013-07-19 08:14:32+00:00,ndtv,Juvenile accused in December 16 Delhi gang-rape case convicted of robbery http://t.co/9FhoIEwoBZ
2013-07-19 07:41:17+00:00,IndiaToday,The juvenile accused in the December 16 gangrape case was held guilty in another case of robbery.
2013-07-15 13:24:19+00:00,IndiaToday,Dec 16 Delhi gangrape accused charged in robbery case  http://t.co/VyNVnHLzz4
2013-06-26 17:06:35+00:00,CNNnews18,RT @ibnliveSports: Banned Pakistan bowler Mohammad Asif robbed in Lahore http://t.co/aVkEoRklYz
2013-05-28 07:09:15+00:00,CNNnews18,Delhi gangrape: Court to begin hearing robbery case against 5 accused http://t.co/i8gPqyAlmu #DelhiGangrape
2013-05-26 08:10:03+00:00,IndiaToday,Cops to make driver's friend a police witness in Ghaziabad murder-cum-robbery case http://t.co/bIMOPsCAfd
2013-05-25 04:23:57+00:00,IndiaToday,Police arrest sacked driver's friend in Ghaziabad robbery-cum-murder case  http://t.co/EHH2pgrewD
2013-05-13 09:04:18+00:00,IndiaToday,Popular on the website: Khaki bandits: Lucknow Crime Branch disbanded for extortion and robbery http://t.co/K71qMEgZat via @IndiaToday
2013-05-13 07:21:02+00:00,IndiaToday,Khaki bandits: Lucknow Crime Branch disbanded for extortion and robbery :  http://t.co/K71qMEgZat
2013-05-11 13:15:45+00:00,ndtv,"In ATM robbery case, a splashy trail of big spending http://t.co/4OIcAoyJPt"
2013-05-06 15:22:19+00:00,ndtv,"Karnataka Polls: Lakhs, left out of electoral list, robbed of right to vote  http://t.co/jgngCoMB7Y"
2013-04-19 21:11:45+00:00,CNNnews18,Punjab: Robbery attack victim's family protest against police inaction http://t.co/e9JjU1nnXQ
2013-04-07 17:13:18+00:00,CNNnews18,"Delhi businessman shot at, robbed of Rs 3 lakh http://t.co/KyXVPfx3q4"
2013-03-22 00:30:21+00:00,CNNnews18,"RT @ibnliveSports: Injuries robbed me of my lethal speed, says retiring Michael Owen http://t.co/lFuApPiIFd"
2013-03-16 14:24:21+00:00,CNNnews18,"RT @ibnliveSports: Hockey: India robbed of a win, to play Pakistan for 5th place http://t.co/wWka5jPiVe"
2013-03-13 11:22:35+00:00,CNNnews18,Noida: Man robbed of Rs 1.15 crore by men in police uniform http://t.co/IVZ6bJoyNQ
2013-03-13 07:43:24+00:00,ndtv,"Businessman abducted, robbed of Rs 1 crore in Noida http://t.co/wzgZTZ4VDD"
2013-03-07 14:14:34+00:00,ndtv,Over Rs 2 crore robbed from bank van near Nagpur http://t.co/RocWn0uf0H
2013-03-07 04:54:21+00:00,ndtv,"19-year-old girl allegedly gangraped, beaten and robbed by three men in Ghaziabad"
2013-03-04 13:26:33+00:00,CNNnews18,"Uttar Pradesh: Doctor killed during robbery, mob lynches one gang-member http://t.co/dibDGDX1aR"
2013-02-03 00:29:58+00:00,CNNnews18,"Jaipur: Eloped couple beaten, robbed by friends who promised to help http://t.co/mlpi0537"
2013-02-02 14:03:12+00:00,ndtv,Two Asian teenagers jailed for attempted robbery in UK http://t.co/IyjnaTdy
2013-01-20 14:22:54+00:00,CNNnews18,"Iran hangs two men for attack, robbery video posted on YouTube http://t.co/noQjBaqt"
2013-01-19 11:31:32+00:00,CNNnews18,RT @cricketnext Ranji Trophy semi-final: Cricket robbed in broad daylight http://t.co/R65gDt61
2013-01-17 05:20:50+00:00,ndtv,Mother of India's deputy envoy to UN robbed at Delhi home  http://t.co/dQs7PP6g
2012-12-18 14:41:20+00:00,ndtv,"Before gang-rape, men on bus allegedly robbed a carpenter http://t.co/Wnvjcqa3"
2012-12-11 15:15:51+00:00,CNNnews18,Robbery attempt at Delhi Jal Board office in Janakpuri http://t.co/1YHzbYH5
2012-12-09 10:34:52+00:00,CNNnews18,"[Video] Mumbai: 61-year-old raped, robbed; 1 arrested http://t.co/8Je0VH04"
2012-12-09 10:14:55+00:00,CNNnews18,"Mumbai: 61-year-old raped, robbed; 1 arrestedFDI not enough to reinstate confidence among investors: Ratan Tata http://t.co/jFeB3MIk"
2012-12-09 09:52:04+00:00,CNNnews18,"Mumbai: 61-year-old woman allegedly raped, robbed; 1 arrested http://t.co/rumlKAWo"
2012-12-09 09:37:39+00:00,CNNnews18,"RT @IBNLiveRealtime Mumbai: 61-year-old woman raped, robbed; 1 arrested"
2012-12-09 09:37:12+00:00,CNNnews18,"RT @IBNLiveRealtime Mumbai: 61-year-old woman raped, robbed"
2012-12-09 08:31:58+00:00,ndtv,Mumbai senior citizen raped and robbed in her house http://t.co/uXECYdax
2012-11-19 15:53:10+00:00,CNNnews18,"[Video] Bangalore: One dead in bank robbery, Rs 10 lakh stolen http://t.co/NFGRZ9DT"
2012-11-19 13:50:23+00:00,CNNnews18,"Bangalore: One dead in bank robbery, Rs 10 lakh stolen http://t.co/YMJn39Uu"
2012-11-06 09:32:38+00:00,CNNnews18,RT @IBNLiveRealtime Mumbai rape-robbery case: Victim identifies 1 of the 24 detained
2012-11-05 06:23:39+00:00,ndtv,"German national allegedly raped, robbed in Mumbai http://t.co/6TQRX3Hb"
2012-11-03 21:35:25+00:00,CNNnews18,Pakistani man dies after being burnt alive over robbery http://t.co/CRLdUm5u
